main_category,sub_category,job_name,job_area,job_company,job_industry,job_finance,job_scale,job_welfare,salary_range,salary_type,job_experience,job_education,job_tag_list,search_keyword,create_time,,,,
产品,产品经理,产品经理（金融）,杭州,贝才之神,互联网,不需要融资,20-99人,年终奖，员工旅游，股票期权，零食下午茶，五险一金，餐补，带薪年假，节日福利,20-28K,NULL,5-10年,本科,"B端产品,C端产品,ERP产品/软件产品,金融产品,电商产品,",安全,2025/1/20,,,,
产品,产品经理,产品经理（钛盾）,杭州·滨江区·浦沿,浙江大学滨江研究...,互联网,不需要融资,100-499人,,10-15K,14薪,1-3年,硕士,用户产品,安全,2025/1/20,,,,
产品,产品经理,产品经理（零售线）(J10316),杭州·西湖区·西溪,收钱吧,互联网金融,C轮,1000-9999人,员工旅游，年终奖，节日福利，餐补，零食下午茶，五险一金，带薪年假，绩效奖金，团建聚餐,20-40K,14薪,3-5年,本科,"B端产品,中台/后台产品",B端产品,2025/1/20,,,,
产品,产品经理,产品经理/产品专家（低代码方向）,杭州·西湖区·文一路,指令集科技,互联网,A轮,100-499人,五险一金，带薪年假，年终奖，股票期权，定期体检，员工旅游，零食下午茶，节日福利,25-45K,13薪,5-10年,本科,"B端产品,中台/后台产品,商业产品,低代码,表单,工作流",B端产品,2025/1/20,,,,
产品,产品经理,产品经理/兼职,杭州·滨江区·西兴,爱销货,电子商务,天使轮,0-20人,免费工装，保底工资，餐补，工龄奖，零食下午茶，带薪年假，年终奖，生日福利，底薪加提成，通讯补贴，员工旅游，免费班车，节日福利，绩效奖金，团建聚餐，有无线网，全勤奖,12-24K,NULL,3-5年,本科,"C端产品,B端产品,数据产品,社交产品,内容产品,AI产品",B端产品,2025/1/20,,,,
产品,产品经理,产品经理/总监,杭州·余杭区·仓前,阿里云,互联网,已上市,10000人以上,餐补，股票期权，员工旅游，年终奖，免费班车，带薪年假，定期体检，补充医疗保险，五险一金,25-40K,NULL,5-10年,本科,"B端产品,信息系统,商业产品",大模型,2025/1/20,,,,
产品,产品经理,产品经理/运营（D+轮独角兽）,杭州·拱墅区·拱宸桥,乐刻运动,生活服务(O2O),D轮及以上,1000-9999人,节日福利，带薪年假，员工旅游，股票期权，绩效奖金，零食下午茶，企业年金，五险一金，年终奖,25-40K,14薪,5-10年,本科,"C端产品,用户/功能产品,商业产品,策略产品,社交产品,,,,",B端产品,2025/1/20,,,,
产品,产品经理,产品经理/高级产品经理,杭州·余杭区·仓前,蓝宸信息科技有限公司,智能硬件,A轮,100-499人,生日福利，零食下午茶，定期体检，全勤奖，高温补贴，餐补，夜班补助，节日福利，底薪加提成，团建聚餐，五险一金,15-20K,NULL,3-5年,本科,"G端产品/政务产品,物联网产品",安全,2025/1/20,,,,
产品,产品经理,产品经理&软件平台 （医疗健康类）,杭州·滨江区·长河,研和,其他行业,不需要融资,20-99人,节日福利，定期体检，年终奖，带薪年假，零食下午茶，股票期权，五险一金,15-30K,13薪,3-5年,本科,"功能产品,客户端产品,产品规划,需求分析,产品运营,,,",大模型,2025/1/20,,,,
产品,产品经理,产品经理toG,杭州·西湖区·西溪,中移集成,通信/网络设备,不需要融资,1000-9999人,加班补助，节日福利，年终奖，住房补贴，工龄奖，包吃，生日福利，餐补，定期体检，带薪年假，五险一金，法定节假日三薪，包住，团建聚餐，零食下午茶，绩效奖金，补充医疗保险，企业年金，节假日加班费，高温补贴,20-25K,16薪,经验不限,本科,G端产品/政务产品,安全,2025/1/20,,,,
产品,产品经理,产品经理VR,杭州,通鹏智能科技,计算机软件,未融资,20-99人,员工旅游，加班补助，年终奖，五险一金，零食下午茶，节日福利，全勤奖,12-22K,13薪,3-5年,本科,"Xmind,VR/AR/MR,院校虚拟仿真,墨刀,需求分析,,,",大模型,2025/1/20,,,,
产品,产品经理,产品经理专家(C端),杭州·余杭区·仓前,杭州宠胖胖（总部）,互联网,A轮,100-499人,团建聚餐，五险一金，加班补助，股票期权，生日福利，年终奖，意外险，带宠上班，结婚生育福利，带薪年假，节日福利,28-45K,14薪,5-10年,本科,"C端产品,社区产品,电商产品,内容产品",安全,2025/1/20,,,,
产品,产品经理,产品经理助理,杭州·西湖区·西溪,上海友谊卷笔刀有...,音乐/视频/阅读,未融资,100-499人,节日福利，五险一金，带薪年假，定期体检，包吃，年终奖，员工旅游，加班补助,6-8K,NULL,经验不限,本科,"B端产品,电商产品,直播/视频产品",B端产品,2025/1/20,,,,
产品,产品经理,产品经理实习（线上办公）,杭州·余杭区·勾庄,智乐活,互联网,A轮,100-499人,加班补助，团建聚餐，生日福利，绩效奖金，股票期权，年终奖，员工旅游，五险一金，零食下午茶，带薪年假，节日福利,120-150元/天,NULL,5天/周,6个月,"C端产品,AI产品",大模型,2025/1/20,,,,
产品,产品经理,产品经理实习生,杭州·滨江区·长河,杭州方里,电子商务,100-499人,NULL,员工旅游，年终奖，团建聚餐，五险一金，带薪年假,150-200元/天,NULL,5天/周,3个月,"提供实习证明,接受实习/在校生投递,提供转正机会,B端产品,,,",B端产品,2025/1/20,,,,
产品,产品经理,产品经理岗,杭州·余杭区·西溪,阿里巴巴集团,互联网,已上市,10000人以上,餐补，补充医疗保险，免费班车，年终奖，五险一金，员工旅游，交通补助，股票期权，节日福利，零食下午茶,25-50K,16薪,3-5年,本科,"产品设计,产品规划,数据分析,产品经理,商业智能,,,",大模型,2025/1/20,,,,
产品,产品经理,产品经理杭州,杭州·滨江区·长河,长亮科技,计算机软件,已上市,1000-9999人,定期体检，意外险，交通补助，加班补助，节日福利，带薪年假，股票期权，保底工资，五险一金，法定节假日三薪，员工旅游，通讯补贴，补充医疗保险，零食下午茶，绩效奖金，团建聚餐,15-18K,NULL,3-5年,本科,"B端产品,金融产品,区块链产品,ERP产品/软件产品",B端产品,2025/1/20,,,,
产品,产品经理,产品设计工程师,杭州·余杭区·仓前,杉石,计算机软件,不需要融资,20-99人,带薪年假，零食下午茶，弹性工作制，交通补助，团建聚餐，定期体检，全勤奖，员工旅游，年终奖，生日福利，补充医疗保险，通讯补贴，五险一金，夜班补助，意外险，节庆福利，加班补助，绩效奖金,15-25K,NULL,1-3年,本科,"B端产品,产品设计,SysML/UML/UPDM/UAF,MBSE",大模型,2025/1/20,,,,
产品,产品经理,产品负责人,杭州·西湖区·西溪,上海渠恩企业管理咨询,企业服务,未融资,0-20人,,40-60K,13薪,5-10年,本科,"PaaS,无代码,aPaaS,低代码,工具产品",B端产品,2025/1/20,,,,
产品,产品经理,产品负责人,杭州·西湖区·西溪,深圳恪瑞管理咨询,咨询,0-20人,NULL,,35-65K,NULL,3-5年,本科,"C端产品,B端产品,工具产品",B端产品,2025/1/20,,,,
产品,产品经理,产品负责人/创业伙伴/合伙人,杭州·西湖区·西溪,光合碳索科技,人工智能,未融资,20-99人,五险一金,50-60K,NULL,3-5年,本科,"用户/功能产品,C端产品,AI产品,社交产品",大模型,2025/1/20,,,,
产品,产品经理,产品风控经理,杭州·萧山区·钱江世纪城,砍一砍,互联网,不需要融资,100-499人,带薪年假，生日福利，年终奖，零食下午茶，有无线网，通讯补贴，定期体检，保底工资，节日福利，团建聚餐，法定节假日三薪，餐补，节假日加班费，全勤奖，加班补助，交通补助,18-35K,13薪,3-5年,本科,"C端产品,电商产品,社区产品,直播/视频产品",安全,2025/1/20,,,,
产品,产品经理,人形机器人大脑产品经理,杭州·余杭区·仓前,杭州市余杭区海创...,人工智能,不需要融资,20-99人,餐补，年终奖，五险一金,12-24K,15薪,3-5年,本科,AI产品,大模型,2025/1/20,,,,
产品,产品经理,人形机器人资深产品经理 (MJ000339),杭州·余杭区·未来科技城,蓝芯科技,智能硬件,C轮,100-499人,团建聚餐，节日福利，零食下午茶，年终奖，带薪年假，股票期权，员工旅游，五险一金,25-50K,NULL,5-10年,本科,"B端产品,AI产品,机器人",大模型,2025/1/20,,,,
产品,产品经理,伏羲核心人才（B端产品方向）,杭州·滨江区·长河,网易,互联网,已上市,10000人以上,免费班车，包吃，年终奖，全勤奖，五险一金，定期体检，补充医疗保险，带薪年假，节日福利,35-65K,16薪,5-10年,本科,"B端产品,用户/功能产品,商业产品,AI产品,,",B端产品,2025/1/20,,,,
产品,产品经理,会员营销产品经理,杭州·拱墅区·康桥,老百姓大药房,医疗健康,已上市,10000人以上,法定节假日三薪，交通补助，免费班车，员工旅游，补充医疗保险，宿舍有空调，带薪年假，节日福利，年终奖，包吃，通讯补贴，包住，生日福利，定期体检，五险一金，餐补,20-30K,13薪,3-5年,本科,"MA,用户增长产品经理,CDP,CRM,积分",B端产品,2025/1/20,,,,
产品,产品经理,低代码产品经理,杭州·萧山区·建设三路,创享研究院,其他专业服务,未融资,0-20人,年终奖，员工旅游，保底工资，定期体检，有无线网，五险一金,8-10K,NULL,经验不限,本科,AI产品,大模型,2025/1/20,,,,
产品,产品经理,低空安全产品经理,杭州·滨江区·长河,安恒信息,信息安全,已上市,1000-9999人,五险一金，定期体检，带薪年假，交通补助，年终奖，员工旅游，补充医疗保险，通讯补贴，零食下午茶，节日福利，餐补,20-35K,13薪,3-5年,本科,"B端产品,网络安全产品,低空安全",安全,2025/1/20,,,,
产品,产品经理,体软产品经理【兼售前】,杭州·西湖区·西溪,禾连健康,医疗健康,B轮,100-499人,零食下午茶，员工旅游，股票期权，带薪年假，团建聚餐，五险一金，年终奖，生日福利，定期体检，节日福利,11-20K,13薪,1-3年,本科,"B端产品,AI产品,医疗产品",大模型,2025/1/20,,,,
产品,产品经理,供应链产品经理,杭州·西湖区·西溪,扬腾创新,电子商务,B轮,1000-9999人,夜班补助，团建聚餐，五险一金，零食下午茶，扬腾图书馆，定期体检，补充医疗保险，股票期权，健身房，餐补，年终奖，节日福利，意外险，年度体检,25-30K,13薪,3-5年,本科,"B端产品,中后台产品,ERP产品/软件产品,策略产品,,",B端产品,2025/1/20,,,,
产品,产品经理,供应链产品经理,杭州·余杭区·仓前,朴朴,互联网,C轮,10000人以上,定期体检，年终奖，股票期权，带薪年假，节日福利，团建经费,25-40K,15薪,5-10年,本科,"供应链计划,B端产品,仓库管理,销售预测,电商产品,",大模型,2025/1/20,,,,
产品,产品经理,供应链产品经理（Base-集团总部福州）,杭州·西湖区·西溪,朴朴,互联网,C轮,10000人以上,带薪年假，节日福利，定期体检，股票期权，团建经费，年终奖,20-40K,15薪,5-10年,本科,"B端产品,电商产品,自动补货,订补货产品",大模型,2025/1/20,,,,
产品,产品经理,供应链数据产品经理,杭州·余杭区·五常,阿里巴巴集团,互联网,已上市,10000人以上,员工旅游，零食下午茶，节日福利，股票期权，补充医疗保险，交通补助，餐补，年终奖，免费班车，五险一金,30-50K,13薪,5-10年,本科,"数据产品,商业产品,策略产品,供应链产品,物流产品,,",大模型,2025/1/20,,,,
产品,产品经理,供应链资深产品（质量/生产方向）,杭州·西湖区·翠苑,哈啰普惠,互联网,D轮及以上,1000-9999人,节日福利，带薪年假，节假日加班费，团建聚餐，定期体检，股票期权，年终奖，五险一金，加班补助,25-45K,NULL,3-5年,本科,中台/后台产品,大模型,2025/1/20,,,,
产品,产品经理,供应链金融ITBP,杭州·滨江区·长河,吉利控股集团,汽车研发/制造,已上市,10000人以上,免费班车，餐补，定期体检，五险一金，包吃，股票期权，员工旅游，带薪年假，零食下午茶，补充医疗保险，年终奖，加班补助，住房补贴，通讯补贴，节日福利，交通补助,25-30K,13薪,10年以上,本科,供应链金融,大模型,2025/1/20,,,,
产品,产品经理,供应链金融ITBP,杭州·滨江区·长河,吉利控股集团,汽车研发/制造,已上市,10000人以上,定期体检，补充医疗保险，餐补，交通补助，年终奖，节日福利，住房补贴，带薪年假，免费班车，五险一金，通讯补贴，零食下午茶，包吃，员工旅游，股票期权，加班补助,25-35K,15薪,10年以上,本科,金融产品,大模型,2025/1/20,,,,
产品,产品经理,供应链金融项目产品经理,杭州·滨江区·长河,吉利控股集团,汽车研发/制造,已上市,10000人以上,股票期权，餐补，年终奖，加班补助，定期体检，员工旅游，住房补贴，零食下午茶，带薪年假，免费班车，交通补助，通讯补贴，五险一金，节日福利，补充医疗保险，包吃,20-30K,13薪,5-10年,本科,供应链金融,大模型,2025/1/20,,,,
产品,产品经理,供给库产品专家/高级产品专家,杭州·西湖区·西溪,蚂蚁集团,互联网,D轮及以上,10000人以上,五险一金，住房补贴，免费班车，交通补助，通讯补贴，包吃，加班补助，员工旅游，带薪年假，节日福利，年终奖，全勤奖，零食下午茶，餐补，定期体检，股票期权,35-65K,16薪,5-10年,本科,"中后台产品,电商产品,供给库 招选搭投 类目",大模型,2025/1/20,,,,
